Pcode,ResponseTime,ScheduledTime,Valence,Arousal,Attention,Stress,Duration,Disturbance,Change
P01,1557278986000,1557278760000,-3,3,3,3,5,-1,-3
P01,1557281772000,1557281580000,-3,-2,2,2,15,3,-2
P01,1557298702000,1557298560000,3,3,3,-3,20,2,0
P01,1557301311000,1557301260000,3,3,3,-3,30,1,2
P01,1557371378000,1557371340000,-3,2,2,2,5,2,0
P01,1557379466000,1557379380000,2,3,3,-3,5,0,2
P01,1557382455000,1557382440000,3,3,3,-3,10,-1,3
P01,1557387683000,1557387660000,-3,-1,1,3,5,2,-1
P01,1557450617000,1557450600000,3,1,1,-1,15,-1,1
P01,1557457216000,1557457200000,3,0,0,-1,10,1,0
P01,1557468672000,1557468660000,3,2,0,-1,5,3,-2
P01,1557487678000,1557487620000,0,3,0,0,10,-2,1
P01,1557490161000,1557490140000,3,2,3,-3,30,-3,3
P01,1557546813000,1557546780000,3,0,1,0,20,3,3
P01,1557560713000,1557560460000,3,3,3,1,30,-2,2
P01,1557562994000,1557562980000,3,0,-2,2,15,2,0
P01,1557571376000,1557571260000,3,3,-1,-2,5,-1,1
P01,1557636386000,1557636120000,3,0,0,0,15,-1,1
P01,1557638867000,1557638580000,3,-1,2,-2,5,1,1
P01,1557641469000,1557641400000,2,1,2,1,15,0,0
P01,1557649528000,1557649500000,-1,2,-1,0,5,-1,-1
P01,1557652474000,1557652440000,3,3,2,-3,10,-2,1
P01,1557719303000,1557719160000,3,3,3,-3,15,1,0
P01,1557722480000,1557722280000,3,3,3,1,10,1,2
P01,1557725316000,1557725040000,3,3,-1,-1,20,0,0
P01,1557752173000,1557752160000,3,2,3,-1,15,0,0
P01,1557827829000,1557827640000,3,3,-1,-1,20,-2,0
P01,1557830465000,1557830220000,3,0,1,-1,20,0,0
P01,1557835951000,1557835680000,3,3,1,-1,30,1,1
P02,1557280349000,1557280320000,-1,-1,-1,-2,60,2,-1
P02,1557283094000,1557283080000,0,0,-1,1,30,2,-2
P02,1557286949000,1557286860000,-3,-3,0,3,20,-3,0
P02,1557298705000,1557298560000,-1,0,0,0,20,0,0
P02,1557317719000,1557317640000,-1,-1,0,0,15,-1,-1
P02,1557320305000,1557320220000,-1,1,-1,0,20,-3,1
P02,1557376963000,1557376920000,1,1,0,-1,30,-2,1
P02,1557379646000,1557379620000,1,-1,0,-1,60,1,0
P02,1557382109000,1557382080000,1,-2,0,-1,20,2,0
P02,1557398741000,1557398640000,-1,0,0,0,15,-1,0
P02,1557401210000,1557401100000,-1,0,0,1,20,3,0
P02,1557460647000,1557460380000,-1,-1,1,-1,60,0,0
P02,1557466344000,1557466080000,0,0,0,0,30,0,0
P02,1557484709000,1557484620000,0,-1,-1,-1,20,0,0
P02,1557487573000,1557487560000,3,0,0,0,30,-1,0
P02,1557563304000,1557563280000,0,0,-1,-1,20,0,0
P02,1557571120000,1557571020000,1,0,0,0,20,0,0
P02,1557646894000,1557646800000,-2,-3,2,3,60,0,0
P02,1557649272000,1557649260000,-3,-3,1,3,#N/A,0,0
P02,1557655154000,1557655140000,-2,-2,3,0,60,0,0
P02,1557665788000,1557665760000,1,1,0,0,20,0,0
P02,1557730334000,1557730320000,-2,-2,0,0,20,-1,0
P02,1557733289000,1557733020000,0,0,1,0,60,0,0
P02,1557735777000,1557735660000,-1,0,0,0,20,0,0
P02,1557738495000,1557738480000,-2,0,0,0,15,0,0
P02,1557805570000,1557805560000,-2,-1,0,0,20,-1,0
P02,1557810984000,1557810960000,-2,-1,0,0,30,0,0
P02,1557816393000,1557816360000,-1,-1,0,0,15,1,0
P03,1557281593000,1557281460000,3,-2,-1,-3,60,-2,2
P03,1557287674000,1557287640000,2,2,2,-3,60,1,0
P03,1557290439000,1557290400000,2,-1,2,-3,60,-2,0
P03,1557461022000,1557460740000,3,3,-2,-3,60,-1,2
P03,1557468803000,1557468720000,2,-3,3,-2,60,-2,2
P03,1557471242000,1557471180000,2,-2,-2,-2,60,1,1
P03,1557543984000,1557543960000,0,0,-1,1,5,0,0
P03,1557546807000,1557546780000,2,-3,-2,-2,30,0,0
P03,1557549516000,1557549480000,2,2,-1,0,30,0,1
P03,1557633138000,1557633120000,1,0,1,0,30,0,0
P03,1557638304000,1557638280000,1,0,-1,-1,60,0,0
P03,1557709764000,1557709740000,-1,-1,-2,2,60,1,-1
P03,1557719901000,1557719880000,-3,-2,-2,3,30,0,0
P03,1557722484000,1557722460000,-3,-3,-3,3,60,0,0
P03,1557813862000,1557813840000,0,-1,-1,1,30,1,0
P03,1557816637000,1557816600000,-1,-2,-2,2,60,0,-1
P03,1557819027000,1557819000000,0,-1,-1,2,60,0,0
P04,1557285034000,1557285000000,-1,-2,1,1,30,3,-1
P04,1557287652000,1557287580000,0,1,2,0,30,3,0
P04,1557295753000,1557295680000,0,-3,0,-1,20,-1,1
P04,1557309266000,1557309180000,1,2,2,-1,20,-3,0
P04,1557316837000,1557316680000,0,0,0,0,20,1,0
P04,1557379585000,1557379500000,-1,1,2,1,15,3,0
P04,1557450245000,1557450000000,0,-1,1,-1,30,3,0
P04,1557455921000,1557455880000,-2,0,0,0,30,2,0
P04,1557462847000,1557462600000,0,-1,1,0,#N/A,3,0
P04,1557474284000,1557474240000,0,-1,-2,0,10,0,0
P04,1557476945000,1557476820000,-2,1,1,2,10,3,-1
P04,1557479601000,1557479580000,0,-2,-1,-1,10,0,0
P04,1557644310000,1557644280000,0,-1,-1,0,20,1,0
P04,1557647065000,1557647040000,2,0,1,-1,20,2,0
P04,1557649753000,1557649620000,1,-1,0,-1,30,2,0
P04,1557713394000,1557713220000,0,0,0,0,15,0,0
P04,1557716398000,1557716160000,-1,-1,-1,1,20,0,0
P04,1557728080000,1557727860000,1,-1,1,0,15,2,0
P04,1557730568000,1557730380000,-2,-1,1,1,5,2,0
P04,1557733216000,1557733080000,0,-1,-1,0,15,0,0
P04,1557738545000,1557738480000,0,-1,1,1,15,1,0
P04,1557796736000,1557796440000,0,-1,-1,-1,10,0,0
P04,1557799220000,1557799020000,0,2,0,-1,15,1,0
P04,1557805092000,1557804900000,-1,1,0,0,5,2,0
P05,1557279649000,1557279600000,0,-2,1,-1,30,1,0
P05,1557282197000,1557282000000,-2,-3,0,2,30,3,-2
P05,1557290006000,1557289980000,2,1,3,1,60,3,0
P05,1557300438000,1557300420000,-2,-3,3,3,30,3,-2
P05,1557365719000,1557365700000,0,-3,0,0,10,1,0
P05,1557368245000,1557368220000,1,-3,0,0,30,0,0
P05,1557384805000,1557384780000,-3,-3,-3,3,60,3,-3
P05,1557403877000,1557403860000,3,0,3,-1,10,2,-1
P05,1557450353000,1557450300000,0,-3,-2,-2,60,1,0
P05,1557454097000,1557454080000,1,-3,3,-1,60,1,0
P05,1557466230000,1557465960000,-1,-1,-1,1,30,0,0
P05,1557468969000,1557468720000,0,-2,2,1,60,0,0
P05,1557471537000,1557471480000,1,-2,0,-2,60,-1,0
P05,1557476714000,1557476700000,0,-3,-2,-2,60,1,0
P05,1557479658000,1557479400000,3,3,3,-3,30,1,0
P05,1557565907000,1557565860000,3,3,2,-1,60,3,-1
P05,1557568706000,1557568680000,3,-2,3,-2,60,1,0
P05,1557571277000,1557571260000,1,-1,1,0,60,0,0
P05,1557574096000,1557574080000,3,-1,1,-1,60,1,0
P05,1557576835000,1557576660000,1,-3,1,-1,60,1,0
P05,1557627798000,1557627780000,0,1,0,0,5,2,0
P05,1557630256000,1557630240000,1,-1,2,-1,60,1,-1
P05,1557633556000,1557633540000,1,-1,1,1,60,1,-2
P05,1557636203000,1557636180000,1,-3,1,1,60,1,-1
P05,1557638956000,1557638940000,0,-2,0,2,60,1,0
P05,1557710222000,1557710100000,3,-1,3,2,60,3,-1
P05,1557727545000,1557727380000,-1,-2,-3,3,60,2,-3
P05,1557733406000,1557733200000,-1,-1,1,2,60,1,0
P05,1557741262000,1557741240000,1,-3,3,2,30,2,-2
P05,1557749826000,1557749280000,1,-2,-2,2,60,2,-2
P05,1557803646000,1557803580000,1,-2,1,1,60,1,-1
P05,1557814390000,1557814200000,-1,-3,-1,-1,60,1,-2
P06,1557279129000,1557278880000,1,1,1,0,20,1,0
P06,1557281817000,1557281760000,2,1,1,-1,60,0,0
P06,1557285279000,1557285240000,1,1,1,0,20,-1,0
P06,1557290248000,1557290220000,2,2,1,-1,20,-1,0
P06,1557293546000,1557293340000,2,2,1,1,5,-2,0
P06,1557295992000,1557295980000,1,1,1,-1,30,1,1
P06,1557298785000,1557298740000,2,1,2,0,15,-3,1
P06,1557379816000,1557379680000,2,1,2,0,30,-1,0
P06,1557382240000,1557382140000,1,1,2,-1,30,1,1
P06,1557395416000,1557395340000,1,1,1,1,30,-2,0
P06,1557406487000,1557406440000,2,2,1,1,30,-1,2
P06,1557746485000,1557746460000,1,1,1,-1,30,-2,0
P06,1557798008000,1557797760000,1,1,1,-1,30,-1,1
P06,1557800956000,1557800940000,1,1,1,-1,30,1,1
P06,1557803668000,1557803460000,1,1,1,-1,30,1,0
P06,1557822361000,1557822300000,1,1,1,-1,60,0,0
P07,1557290063000,1557289920000,0,0,0,-1,15,1,0
P07,1557295925000,1557295860000,0,-1,0,-2,5,-2,0
P07,1557298470000,1557298440000,1,2,1,-2,15,0,0
P07,1557309691000,1557309540000,0,-2,-2,-2,10,-2,0
P07,1557384916000,1557384900000,0,-1,-2,-2,5,0,0
P07,1557395653000,1557395580000,2,2,2,-2,10,2,0
P07,1557406447000,1557406320000,0,0,0,-2,5,0,0
P07,1557460822000,1557460680000,2,2,0,-2,15,0,0
P07,1557463530000,1557463440000,2,2,2,-2,10,2,-1
P07,1557552556000,1557552480000,2,-2,0,-2,10,-1,0
P07,1557554901000,1557554880000,2,2,1,-2,15,2,-1
P07,1557557300000,1557557280000,0,-2,-1,-1,10,-1,0
P07,1557560175000,1557560160000,2,2,2,-2,10,2,-1
P07,1557638116000,1557638100000,-1,-2,-2,1,5,0,0
P07,1557746804000,1557746760000,-1,-1,-1,-2,5,1,0
P08,1557279768000,1557279720000,1,-1,2,1,10,3,-1
P08,1557285200000,1557285180000,1,-2,0,-1,5,3,0
P08,1557370335000,1557370320000,0,-2,-1,-1,5,2,-1
P08,1557375735000,1557375720000,2,-1,-1,-2,5,2,0
P08,1557460337000,1557460320000,1,-2,-2,-1,10,-1,0
P08,1557468988000,1557468840000,2,1,2,-1,15,3,0
P08,1557552242000,1557552120000,0,-1,2,2,15,3,0
P08,1557557600000,1557557580000,-1,2,2,2,15,3,-1
P08,1557563123000,1557563100000,-1,-2,2,3,10,3,-1
P08,1557565711000,1557565680000,-1,2,2,3,15,3,-1
P08,1557568404000,1557568380000,2,-2,-2,2,20,-1,0
P08,1557571217000,1557571200000,0,-1,2,3,10,3,-1
P08,1557573989000,1557573840000,-1,1,2,2,20,2,-1
P08,1557655130000,1557654840000,1,1,-1,-2,5,-1,0
P08,1557657920000,1557657780000,1,-1,-2,1,10,1,0
P08,1557660197000,1557660180000,-1,-1,1,2,10,2,-2
P08,1557663281000,1557663240000,-1,1,2,2,20,3,-2
P08,1557665839000,1557665820000,-2,2,2,3,20,3,-1
P08,1557712293000,1557712260000,0,1,2,1,10,3,-2
P08,1557719596000,1557719580000,1,1,2,-1,15,3,-1
P08,1557722660000,1557722640000,-1,-1,-2,2,20,-1,0
P08,1557725245000,1557725220000,0,-1,-2,1,10,-1,-1
P08,1557727878000,1557727860000,0,-2,-3,1,5,-1,0
P08,1557733401000,1557733380000,-1,1,1,2,20,3,-1
P08,1557736136000,1557736080000,-3,2,2,3,30,2,-1
P08,1557738755000,1557738720000,1,2,3,2,15,3,0
P08,1557749070000,1557748920000,-1,1,3,2,20,3,-1
P08,1557751933000,1557751920000,1,1,3,2,30,3,-1
P08,1557803660000,1557803520000,1,-1,-2,1,15,2,-1
P08,1557806120000,1557806100000,-1,1,-1,2,10,1,-1
P08,1557808883000,1557808860000,-1,0,2,1,20,3,0
P09,1557290691000,1557290640000,2,-2,-2,-2,10,0,0
P09,1557293228000,1557293040000,1,1,2,0,10,0,0
P09,1557296048000,1557295800000,1,1,1,-1,10,0,0
P09,1557298534000,1557298500000,1,2,2,-2,5,0,0
P09,1557301289000,1557301200000,1,2,2,-1,10,0,0
P09,1557306731000,1557306600000,0,1,1,0,10,0,0
P09,1557377072000,1557376920000,1,2,1,-2,10,0,0
P09,1557379443000,1557379320000,1,1,1,-1,15,1,1
P09,1557382467000,1557382320000,1,2,2,-1,20,3,0
P09,1557385366000,1557385140000,1,1,1,-1,20,3,0
P09,1557388030000,1557387780000,2,2,2,-2,15,3,0
P09,1557390741000,1557390480000,1,3,3,-1,10,3,0
P09,1557393259000,1557393240000,2,2,2,-2,20,0,0
P09,1557395960000,1557395700000,-3,-3,-3,3,10,3,-3
P09,1557465434000,1557465360000,2,2,2,-2,15,2,0
P09,1557467778000,1557467760000,2,-2,-1,-2,15,3,0
P09,1557473315000,1557473280000,0,-3,-3,-1,15,2,0
P09,1557475768000,1557475740000,1,-2,0,0,10,3,0
P09,1557479662000,1557479460000,2,2,1,-1,15,3,0
P09,1557551478000,1557551340000,2,-2,-1,-2,15,3,0
P09,1557576562000,1557576420000,3,-2,-2,-2,20,3,0
P09,1557579449000,1557579180000,3,0,-2,-1,10,3,0
P09,1557649230000,1557649080000,-1,-2,-1,2,15,3,-3
P09,1557652342000,1557652200000,1,-2,-2,-1,10,3,0
P09,1557657715000,1557657480000,2,-1,-1,-1,15,3,0
P09,1557744149000,1557743940000,-3,1,0,2,15,1,1
P09,1557833461000,1557833220000,2,2,2,-2,30,3,0
P10,1557279626000,1557279600000,1,-1,0,-1,60,-1,0
P10,1557285013000,1557285000000,0,-1,0,0,30,1,0
P10,1557287748000,1557287700000,1,0,-1,0,60,0,-1
P10,1557293247000,1557293220000,0,1,-1,-2,20,1,0
P10,1557313932000,1557313920000,1,1,1,1,20,0,0
P10,1557365119000,1557365100000,0,-2,-1,0,60,-1,0
P10,1557379760000,1557379740000,1,-1,1,-1,30,-3,0
P10,1557382168000,1557382140000,0,-1,0,1,30,-1,0
P10,1557384681000,1557384660000,1,0,1,-1,30,-3,0
P10,1557450853000,1557450840000,0,1,1,0,30,0,0
P10,1557454151000,1557454140000,1,1,0,-1,20,0,0
P10,1557460510000,1557460380000,-1,0,0,1,30,-3,0
P10,1557462976000,1557462960000,1,1,1,-1,15,0,1
P10,1557465989000,1557465960000,0,-2,-2,-1,30,-2,1
P10,1557468569000,1557468540000,0,0,1,-1,20,0,0
P10,1557471198000,1557471180000,1,1,1,-1,20,-3,0
P10,1557473595000,1557473580000,1,1,1,-1,30,-1,1
P10,1557557895000,1557557880000,1,-1,-1,-2,30,0,0
P10,1557560801000,1557560520000,0,-1,-3,1,30,-1,-1
P10,1557563115000,1557563100000,0,-1,-2,0,10,-1,0
P10,1557565520000,1557565500000,0,0,0,0,20,-1,0
P10,1557725292000,1557725280000,1,-1,1,0,60,0,0
P10,1557727785000,1557727740000,0,-2,-2,1,20,0,0
P10,1557730558000,1557730440000,-1,0,-1,0,20,-2,0
P10,1557741260000,1557741240000,1,-1,0,-1,20,-2,0
P10,1557814392000,1557814380000,0,0,-1,1,20,-1,0
P11,1557374319000,1557374220000,-2,-2,-2,2,60,0,-1
P11,1557377062000,1557376980000,-1,0,0,1,30,0,0
P11,1557379779000,1557379740000,1,0,0,1,30,0,0
P11,1557382340000,1557382320000,1,1,1,1,10,0,0
P11,1557384815000,1557384780000,-1,-1,0,0,20,0,0
P11,1557454382000,1557454320000,-1,0,-1,1,30,0,0
P11,1557471589000,1557471540000,1,1,1,0,30,0,0
P11,1557479731000,1557479580000,1,1,0,-1,15,0,0
P11,1557657727000,1557657660000,1,1,-1,0,20,0,0
P11,1557710786000,1557710760000,-1,1,1,1,30,0,0
P11,1557713839000,1557713820000,1,1,-1,-1,30,0,0
P11,1557725038000,1557724800000,-1,-1,-1,1,30,0,0
P11,1557733125000,1557732960000,1,1,2,1,10,1,0
P11,1557808829000,1557808740000,1,3,-1,-2,30,0,0
P11,1557811439000,1557811320000,3,3,-1,-3,30,0,0
P11,1557813955000,1557813840000,2,3,-2,-2,30,0,0
P12,1557379110000,1557379080000,-1,-1,-3,1,15,-1,0
P12,1557382065000,1557381960000,1,0,0,0,5,1,0
P12,1557384992000,1557384960000,0,-1,-1,1,10,1,0
P12,1557398532000,1557398520000,0,0,-2,-1,5,3,0
P12,1557468332000,1557468300000,1,-1,-2,0,20,-3,0
P12,1557471019000,1557471000000,0,0,-2,0,30,2,0
P12,1557546500000,1557546480000,0,-1,-3,-1,10,1,0
P12,1557549097000,1557549060000,1,-1,-1,-1,15,2,1
P12,1557551542000,1557551520000,1,-1,-2,-1,10,-1,0
P12,1557562945000,1557562740000,1,0,-3,0,10,3,0
P12,1557565585000,1557565440000,0,-2,-3,-1,60,3,0
P12,1557568287000,1557568260000,1,1,-2,-2,10,3,0
P12,1557576872000,1557576840000,1,1,-1,-1,30,1,0
P12,1557630188000,1557630060000,0,0,-2,-1,10,1,0
P12,1557635900000,1557635880000,1,1,-2,-1,10,-2,0
P12,1557647113000,1557646980000,1,1,-2,-1,10,-3,0
P12,1557654743000,1557654720000,1,1,-1,-1,5,-2,0
P12,1557710186000,1557710160000,1,1,3,-1,30,2,0
P12,1557713836000,1557713700000,0,0,1,-1,10,3,0
P12,1557797940000,1557797880000,1,1,0,-1,5,3,0
P12,1557806004000,1557805860000,1,1,-2,1,5,0,0
P12,1557814400000,1557814380000,1,1,-2,1,10,-3,0
P12,1557824837000,1557824640000,1,1,-2,-1,5,-3,0
P12,1557827230000,1557827100000,1,1,-1,-1,10,-3,0
P12,1557829973000,1557829680000,1,1,-2,-1,5,2,0
P13,1557279038000,1557278880000,1,0,0,1,20,-3,0
P13,1557282585000,1557282540000,2,1,1,2,30,1,0
P13,1557285183000,1557285120000,2,1,2,-1,30,-2,-3
P13,1557287816000,1557287760000,2,-2,2,0,30,1,-3
P13,1557290300000,1557290160000,2,-1,3,-1,30,2,-3
P13,1557292631000,1557292560000,-2,1,2,2,5,1,-3
P13,1557295950000,1557295920000,-3,2,0,3,20,0,-3
P13,1557373489000,1557373440000,1,1,3,2,15,2,-1
P13,1557390048000,1557389940000,2,-2,0,1,20,1,-2
P13,1557395798000,1557395700000,3,1,1,-1,30,1,-2
P13,1557398368000,1557398220000,3,1,2,-3,30,1,-2
P13,1557450865000,1557450840000,-2,-3,-3,-1,30,1,-2
P13,1557461004000,1557460740000,2,1,2,-1,20,1,0
P13,1557552023000,1557552000000,2,-2,2,-2,30,1,-2
P13,1557555284000,1557555240000,0,-2,3,1,30,2,-2
P13,1557557788000,1557557700000,2,0,0,1,30,0,0
P13,1557560591000,1557560520000,1,0,2,1,30,0,0
P13,1557563311000,1557563280000,2,-2,3,1,20,0,0
P13,1557568648000,1557568620000,3,-1,3,-1,20,0,0
P13,1557647001000,1557646980000,-3,-1,-2,3,30,0,0
P13,1557652460000,1557652260000,0,-2,3,1,30,0,0
P13,1557654739000,1557654720000,-1,-2,3,3,30,0,0
P13,1557659978000,1557659940000,0,-3,3,2,30,0,0
P13,1557663136000,1557663120000,3,0,2,-2,10,0,0
P13,1557665666000,1557665520000,0,0,3,2,30,0,0
P13,1557733008000,1557732900000,2,-2,3,1,30,0,0
P13,1557738567000,1557738480000,2,2,-3,-3,30,0,0
P13,1557744220000,1557744180000,3,-3,3,-3,30,0,0
P13,1557749415000,1557749340000,3,3,3,-3,30,0,0
P13,1557752291000,1557752280000,3,3,0,-3,20,0,0
P13,1557800198000,1557800100000,2,1,3,-1,20,0,0
P13,1557806243000,1557806220000,3,3,1,-3,30,0,0
P13,1557814152000,1557814140000,3,1,3,-1,30,0,0
P13,1557827918000,1557827820000,3,-2,1,-2,30,0,0
P13,1557830664000,1557830640000,3,1,3,-2,30,0,0
P13,1557835827000,1557835800000,3,2,2,-3,30,0,0
P13,1557838295000,1557838260000,3,3,3,-3,30,0,0
P15,1557284974000,1557284940000,2,1,1,-3,15,1,-1
P15,1557290431000,1557290400000,0,-1,1,-2,10,1,-1
P15,1557293245000,1557293220000,2,-1,-1,-3,15,0,0
P15,1557314981000,1557314940000,3,-1,-1,-1,30,1,0
P15,1557317358000,1557317340000,3,2,-2,-1,15,-3,0
P15,1557320120000,1557320040000,2,-1,-1,-1,30,-2,0
P15,1557365245000,1557365100000,0,-1,1,1,60,-3,0
P15,1557371648000,1557371580000,-1,2,2,1,5,-3,0
P15,1557381919000,1557381900000,3,-1,2,-2,15,-3,0
P15,1557397817000,1557397680000,0,-1,-1,-1,30,-2,0
P15,1557401336000,1557401040000,3,3,0,-2,60,-2,0
P15,1557465575000,1557465420000,3,2,-1,-1,60,-3,0
P15,1557471079000,1557471000000,3,-1,-1,-3,30,-3,0
P15,1557538165000,1557537900000,3,2,2,0,10,-3,0
P15,1557544080000,1557543960000,3,3,3,-3,60,-3,0
P15,1557547159000,1557546960000,3,3,3,-3,5,-3,0
P15,1557579212000,1557578940000,3,-3,-2,-2,15,-3,0
P15,1557636254000,1557636240000,3,-3,-3,-1,60,-3,0
P15,1557638771000,1557638700000,3,0,0,-2,60,-3,0
P15,1557646099000,1557646080000,3,-1,1,-1,30,-3,0
P15,1557713545000,1557713520000,1,-2,3,2,30,-3,0
P15,1557722604000,1557722580000,2,1,1,1,30,-3,0
P15,1557800961000,1557800880000,3,3,3,-3,60,-3,0
P15,1557803415000,1557803400000,3,3,3,-3,60,-3,0
P16,1557282360000,1557282300000,3,-2,2,-2,30,3,-3
P16,1557374316000,1557374280000,-1,-3,-2,-3,30,-3,0
P16,1557387986000,1557387720000,3,0,1,1,30,1,0
P16,1557393224000,1557393120000,-1,-3,3,1,20,0,0
P16,1557395800000,1557395700000,3,3,3,2,15,0,0
P16,1557398535000,1557398340000,-3,-3,-3,3,30,-3,0
P16,1557403983000,1557403920000,-1,-3,-2,3,60,3,-1
P16,1557406659000,1557406440000,0,-3,-2,2,30,3,-3
P16,1557471279000,1557471240000,1,-3,-2,-3,30,-3,0
P16,1557481934000,1557481860000,3,0,-1,-3,30,0,0
P16,1557493204000,1557493140000,3,3,3,-3,10,-3,0
P16,1557552499000,1557552360000,3,-3,1,-3,60,-3,0
P16,1557568464000,1557568440000,1,-2,1,1,60,-3,0
P16,1557649799000,1557649740000,0,0,0,0,60,-3,0
P16,1557710354000,1557710340000,-3,-3,-3,3,60,-3,0
P16,1557713891000,1557713760000,0,-3,-2,3,30,-3,0
P16,1557733247000,1557733020000,0,-3,-3,3,20,-3,0
P16,1557735683000,1557735540000,0,-1,1,1,20,-3,0
P16,1557743445000,1557743280000,-3,-3,1,3,30,-3,0
P16,1557806086000,1557806040000,3,3,0,-3,30,-3,0
P16,1557820043000,1557819780000,-1,-1,1,3,30,-3,0
P16,1557830592000,1557830580000,-3,-3,3,3,30,-3,0
P19,1557279674000,1557279660000,2,2,0,-1,30,0,0
P19,1557282283000,1557282240000,2,1,2,0,20,0,0
P19,1557285015000,1557285000000,2,2,2,-2,20,0,2
P19,1557287830000,1557287640000,1,1,1,-1,20,0,0
P19,1557290290000,1557290280000,2,1,1,-1,20,0,1
P19,1557293157000,1557292980000,1,1,1,-1,20,0,2
P19,1557385258000,1557385020000,1,0,2,-1,20,1,2
P19,1557388117000,1557387840000,2,1,2,-1,30,0,2
P19,1557395795000,1557395700000,2,1,2,-1,30,1,1
P19,1557563172000,1557563160000,2,2,1,-3,15,3,2
P19,1557571510000,1557571380000,2,1,2,-1,30,2,2
P19,1557574106000,1557573960000,2,2,1,-2,20,0,1
P19,1557577047000,1557576840000,2,1,0,-1,30,1,1
P19,1557641370000,1557641340000,2,1,2,-1,30,-1,0
P19,1557644310000,1557644100000,0,1,2,-1,20,1,1
P19,1557652656000,1557652440000,1,2,1,-1,30,0,0
P19,1557654987000,1557654960000,2,1,1,1,20,0,0
P19,1557660564000,1557660420000,0,1,1,-1,30,0,0
P19,1557663485000,1557663240000,0,1,1,-1,30,1,1
P19,1557811601000,1557811500000,2,1,3,-1,20,0,1
P19,1557819715000,1557819660000,1,2,1,-1,20,0,2
P19,1557822378000,1557822120000,1,0,2,-1,20,0,2
P19,1557825072000,1557824940000,1,0,2,-1,20,0,0
P19,1557827492000,1557827460000,1,1,2,-1,20,0,1
P20,1557287860000,1557287700000,1,0,0,2,20,-2,0
P20,1557296010000,1557295800000,1,-2,1,0,15,0,0
P20,1557309757000,1557309480000,0,-2,-1,-2,15,-2,0
P20,1557317287000,1557317100000,2,0,0,-1,30,-2,0
P20,1557392702000,1557392460000,2,0,1,-2,30,-2,0
P20,1557460579000,1557460560000,0,-2,-1,0,15,-2,0
P20,1557463346000,1557463080000,2,1,1,-2,30,-2,0
P20,1557476963000,1557476940000,0,-3,-2,-1,20,-2,1
P20,1557479532000,1557479340000,-1,-2,-2,1,30,0,0
P20,1557482340000,1557482220000,1,-2,0,-1,20,-2,0
P20,1557487586000,1557487320000,-2,2,0,2,30,-2,0
P20,1557633234000,1557633000000,2,1,0,-1,20,-2,0
P20,1557635831000,1557635580000,1,-2,-1,0,30,-2,0
P20,1557644479000,1557644340000,1,-1,-2,-2,30,-2,0
P20,1557713839000,1557713820000,-1,-2,-2,1,20,-2,0
P20,1557716831000,1557716640000,1,0,1,0,20,-2,0
P20,1557725242000,1557725040000,1,-1,-1,0,20,-2,0
P20,1557728089000,1557727800000,1,1,2,0,30,-2,0
P20,1557803690000,1557803520000,1,1,1,0,20,-1,0
P20,1557809229000,1557809040000,1,1,2,-1,15,0,0
P20,1557814333000,1557814140000,1,0,1,0,30,0,0
P20,1557816736000,1557816660000,0,-2,-2,0,30,-2,0
P20,1557838760000,1557838740000,1,1,-1,0,15,0,0
P21,1557298176000,1557298140000,2,1,0,-1,20,-2,0
P21,1557300823000,1557300780000,2,2,1,-2,10,1,3
P21,1557304015000,1557303780000,2,2,3,2,60,2,2
P21,1557376349000,1557376200000,2,1,1,-1,30,1,1
P21,1557382097000,1557382020000,2,1,1,1,30,1,1
P21,1557395522000,1557395400000,-2,0,2,2,30,1,-1
P21,1557398390000,1557398340000,-2,1,-1,3,60,1,1
P21,1557401331000,1557401100000,-1,-1,1,2,60,0,0
P21,1557460453000,1557460320000,2,1,2,1,60,2,1
P21,1557476912000,1557476820000,2,1,3,2,60,-2,2
P21,1557492778000,1557492720000,1,-2,-1,1,15,2,-1
P21,1557563366000,1557563340000,2,-2,-1,1,60,2,0
P21,1557568697000,1557568680000,2,-3,-2,-1,60,1,0
P21,1557571218000,1557571200000,2,-2,-2,-1,60,2,0
P21,1557644116000,1557644100000,2,-2,-2,-1,60,2,0
P21,1557646585000,1557646560000,2,-1,1,-1,60,1,1
P21,1557649338000,1557649320000,2,-2,-2,1,60,2,0
P21,1557655002000,1557654840000,2,1,1,-2,20,2,1
P21,1557657620000,1557657600000,2,1,2,-1,60,2,1
P21,1557660197000,1557660180000,2,1,0,-2,60,1,0
P21,1557722128000,1557722100000,1,-1,1,1,60,2,1
P21,1557725182000,1557725100000,2,-2,-1,1,30,2,1
P21,1557728152000,1557727920000,1,0,-1,1,60,2,1
P21,1557730819000,1557730620000,1,-2,-1,1,30,1,2
P21,1557733239000,1557733140000,1,-2,-2,1,60,1,1
P21,1557741751000,1557741540000,2,-1,-1,-2,60,1,1
P21,1557744156000,1557744120000,1,-1,-1,1,60,2,0
P21,1557800682000,1557800580000,2,-1,-2,1,60,1,-1
P21,1557803081000,1557803040000,2,-1,1,1,20,2,0
P21,1557805592000,1557805560000,1,-2,-1,1,30,2,0
P21,1557814253000,1557814080000,2,1,2,1,60,1,2
P21,1557819264000,1557819240000,1,-2,-2,0,60,1,0
P21,1557822386000,1557822300000,1,1,2,1,15,1,1
P21,1557825180000,1557824940000,2,1,2,2,30,2,-1
P23,1557278441000,1557278160000,2,-2,1,-3,30,1,0
